signal_date,effective_date,ticker,vcrf_state,floor_price,recognition_price,total_score,tradable_flag,signal_version,underwrite_score,realization_score,position_state,primary_type,sector_route,announcement_date,reject_reason
2022-09-30,2022-10-10,600893,REJECT,10.54,10.85,46.81,1,tushare_pit_v1,47.28,46.1,reject,compounder,core_military,2022-09-30,
2022-10-31,2022-11-01,600328,REJECT,5.67,9.44,57.46,1,tushare_pit_v1,55.38,60.58,reject,cyclical,core_resource,2022-10-31,
2022-10-31,2022-11-01,600348,REJECT,5.16,6.05,51.38,1,tushare_pit_v1,57.21,42.64,reject,cyclical,core_resource,2022-10-31,
2022-10-31,2022-11-01,600893,REJECT,10.63,10.85,45.0,1,tushare_pit_v1,45.52,44.21,reject,compounder,core_military,2022-10-31,
2022-11-30,2022-12-01,600328,REJECT,4.86,8.1,52.03,1,tushare_pit_v1,48.38,57.5,reject,cyclical,core_resource,2022-11-30,
2022-11-30,2022-12-01,600348,REJECT,5.16,6.05,50.9,1,tushare_pit_v1,57.21,41.44,reject,cyclical,core_resource,2022-11-30,
2022-11-30,2022-12-01,600893,REJECT,10.63,10.85,45.75,1,tushare_pit_v1,45.52,46.1,reject,compounder,core_military,2022-11-30,
2022-12-30,2023-01-03,600348,HARVEST,5.16,6.05,55.7,1,tushare_pit_v1,65.21,41.44,harvest,cyclical,core_resource,2022-12-30,
2022-12-30,2023-01-03,600328,REJECT,4.86,8.1,52.29,1,tushare_pit_v1,48.38,58.16,reject,cyclical,core_resource,2022-12-30,
2022-12-30,2023-01-03,600893,REJECT,10.63,10.85,45.75,1,tushare_pit_v1,45.52,46.1,reject,compounder,core_military,2022-12-30,
2023-01-31,2023-02-01,600328,REJECT,4.86,8.1,51.0,1,tushare_pit_v1,48.38,54.93,reject,cyclical,core_resource,2023-01-31,
2023-01-31,2023-02-01,600348,REJECT,5.16,6.05,50.9,1,tushare_pit_v1,57.21,41.44,reject,cyclical,core_resource,2023-01-31,
2023-01-31,2023-02-01,600893,REJECT,10.63,10.85,46.23,1,tushare_pit_v1,45.52,47.3,reject,compounder,core_military,2023-01-31,
2023-02-28,2023-03-01,600348,REJECT,5.16,6.05,51.38,1,tushare_pit_v1,57.21,42.64,reject,cyclical,core_resource,2023-02-28,
2023-02-28,2023-03-01,600328,REJECT,4.86,8.1,51.08,1,tushare_pit_v1,48.38,55.14,reject,cyclical,core_resource,2023-02-28,
2023-02-28,2023-03-01,600893,REJECT,10.63,10.85,46.23,1,tushare_pit_v1,45.52,47.3,reject,compounder,core_military,2023-02-28,
2023-03-31,2023-04-03,600348,HARVEST,5.16,6.05,55.7,1,tushare_pit_v1,65.21,41.44,harvest,cyclical,core_resource,2023-03-31,
2023-03-31,2023-04-03,600328,REJECT,4.86,8.1,51.18,1,tushare_pit_v1,48.38,55.39,reject,cyclical,core_resource,2023-03-31,
2023-03-31,2023-04-03,600893,REJECT,10.72,11.05,45.75,1,tushare_pit_v1,45.52,46.1,reject,compounder,core_military,2023-03-31,
